Time ,Direction
12:01:32,Looking Right
12:01:32,Looking Right
12:01:32,Forward
12:01:32,Forward
12:01:32,Forward
12:01:32,Forward
12:01:32,Forward
12:01:32,Forward
12:01:32,Forward
12:01:32,Forward
12:01:32,Forward
12:01:32,Forward
12:01:32,Forward
12:01:32,Forward
12:01:32,Looking Up
12:01:32,Forward
12:01:32,Forward
12:01:32,Forward
12:01:32,Forward
12:01:32,Forward
12:01:32,Forward
12:01:32,Forward
12:01:32,Looking Left
12:01:32,Looking Left
12:01:32,Looking Left
12:01:32,Looking Left
12:01:32,Looking Left
12:01:32,Looking Left
12:01:32,Looking Left
12:01:32,Looking Left
12:01:33,Looking Left
12:01:33,Looking Left
12:01:33,Looking Left
12:01:33,Looking Left
12:01:33,Looking Left
12:01:33,Looking Left
12:01:33,Looking Left
12:01:33,Looking Left
12:01:33,Forward
12:01:33,Forward
12:01:33,Forward
12:01:33,Forward
12:01:33,Forward
12:01:33,Forward
12:01:33,Forward
12:01:33,Forward
12:01:33,Forward
12:01:33,Forward
12:01:33,Forward
12:01:33,Forward
12:01:33,Forward
12:01:33,Forward
12:01:33,Forward
12:01:33,Forward
12:01:33,Forward
12:01:33,Forward
12:01:33,Forward
12:01:33,Forward
12:01:33,Forward
12:01:33,Forward
12:01:34,Forward
12:01:34,Forward
12:01:34,Forward
12:01:34,Forward
12:01:34,Forward
12:01:34,Forward
12:01:34,Forward
12:01:34,Forward
12:01:34,Forward
12:01:34,Forward
12:01:34,Forward
12:01:34,Forward
12:01:34,Forward
12:01:34,Forward
12:01:34,Forward
12:01:34,Forward
12:01:34,Forward
12:01:34,Forward
12:01:34,Forward
12:01:34,Forward
12:01:34,Forward
12:01:34,Forward
12:01:34,Forward
12:01:34,Forward
12:01:34,Forward
12:01:34,Forward
12:01:34,Forward
12:01:34,Forward
12:01:34,Forward
12:01:34,Forward
12:01:35,Forward
12:01:35,Forward
12:01:35,Forward
12:01:35,Forward
12:01:35,Forward
12:01:35,Forward
12:01:35,Looking Left
12:01:35,Looking Left
12:01:35,Looking Left
12:01:35,Looking Left
12:01:35,Looking Left
12:01:35,Looking Left
12:01:35,Looking Left
12:01:35,Looking Left
12:01:35,Looking Left
12:01:35,Looking Left
12:01:35,Looking Left
12:01:35,Looking Left
12:01:35,Looking Left
12:01:35,Looking Left
12:01:35,Looking Left
12:01:35,Looking Left
12:01:35,Looking Left
12:01:35,Looking Left
12:01:35,Forward
12:01:35,Forward
12:01:35,Forward
12:01:35,Forward
12:01:35,Forward
12:01:35,Forward
12:01:36,Forward
12:01:36,Forward
12:01:36,Forward
12:01:36,Forward
12:01:36,Looking Up
12:01:36,Looking Up
12:01:36,Looking Up
12:01:36,Looking Up
12:01:36,Looking Up
12:01:36,Looking Up
12:01:36,Looking Up
12:01:36,Looking Right
12:01:36,Looking Right
12:01:36,Looking Right
12:01:36,Looking Right
12:01:36,Looking Right
12:01:36,Looking Right
12:01:36,Looking Right
12:01:36,Looking Right
12:01:36,Looking Right
12:01:36,Looking Right
12:01:36,Looking Right
12:01:36,Looking Right
12:01:36,Looking Right
12:01:36,Forward
12:01:36,Forward
12:01:36,Forward
12:01:36,Forward
12:01:36,Forward
12:01:36,Forward
12:01:37,Forward
12:01:37,Forward
12:01:37,Forward
12:01:37,Forward
12:01:37,Forward
12:01:37,Forward
12:01:37,Forward
12:01:37,Forward
12:01:37,Forward
12:01:37,Forward
12:01:37,Forward
12:01:37,Forward
12:01:37,Forward
12:01:37,Forward
12:01:37,Looking Left
12:01:37,Forward
