Time ,Direction
12:00:21,Forward
12:00:21,Forward
12:00:21,Forward
12:00:21,Forward
12:00:21,Forward
12:00:21,Forward
12:00:21,Forward
12:00:21,Forward
12:00:21,Forward
12:00:21,Forward
12:00:21,Forward
12:00:21,Forward
12:00:21,Forward
12:00:21,Forward
12:00:21,Forward
12:00:21,Forward
12:00:21,Forward
12:00:22,Forward
12:00:22,Forward
12:00:22,Forward
12:00:22,Forward
12:00:22,Forward
12:00:22,Forward
12:00:22,Forward
12:00:22,Forward
12:00:22,Forward
12:00:22,Forward
12:00:22,Forward
12:00:22,Forward
12:00:22,Forward
12:00:22,Forward
12:00:22,Forward
12:00:22,Forward
12:00:22,Forward
12:00:22,Forward
12:00:22,Forward
12:00:22,Forward
12:00:22,Forward
12:00:22,Forward
12:00:22,Forward
12:00:22,Forward
12:00:22,Forward
12:00:22,Forward
12:00:22,Forward
12:00:22,Forward
12:00:22,Forward
12:00:22,Forward
12:00:23,Forward
12:00:23,Forward
12:00:23,Forward
12:00:23,Forward
12:00:23,Forward
12:00:23,Forward
12:00:23,Forward
12:00:23,Forward
12:00:23,Forward
12:00:23,Forward
12:00:23,Forward
12:00:23,Forward
12:00:23,Forward
12:00:23,Forward
12:00:23,Forward
12:00:23,Forward
12:00:23,Forward
12:00:23,Forward
12:00:23,Forward
12:00:23,Forward
12:00:23,Forward
12:00:23,Forward
12:00:23,Forward
12:00:23,Forward
12:00:23,Forward
12:00:23,Forward
12:00:23,Forward
12:00:23,Forward
12:00:23,Forward
12:00:23,Forward
12:00:24,Forward
12:00:24,Forward
12:00:24,Forward
12:00:24,Forward
12:00:24,Forward
12:00:24,Forward
12:00:24,Forward
12:00:24,Forward
12:00:24,Forward
12:00:24,Forward
12:00:24,Forward
12:00:24,Forward
12:00:24,Forward
12:00:24,Forward
12:00:24,Forward
12:00:24,Forward
12:00:24,Forward
12:00:24,Forward
12:00:24,Forward
12:00:24,Forward
12:00:24,Forward
12:00:24,Forward
12:00:24,Forward
12:00:24,Forward
12:00:24,Forward
12:00:24,Forward
12:00:24,Forward
12:00:24,Forward
12:00:24,Forward
12:00:24,Forward
12:00:25,Forward
12:00:25,Forward
12:00:25,Forward
12:00:25,Forward
12:00:25,Forward
12:00:25,Forward
12:00:25,Forward
12:00:25,Forward
12:00:25,Forward
12:00:25,Forward
12:00:25,Forward
12:00:25,Forward
12:00:25,Forward
12:00:25,Forward
12:00:25,Forward
12:00:25,Forward
12:00:25,Forward
12:00:25,Forward
12:00:25,Forward
12:00:25,Forward
12:00:25,Forward
12:00:25,Forward
12:00:25,Forward
12:00:25,Forward
12:00:25,Forward
12:00:25,Forward
12:00:25,Forward
12:00:25,Forward
12:00:25,Forward
12:00:25,Forward
12:00:26,Forward
12:00:26,Forward
12:00:26,Forward
12:00:26,Forward
12:00:26,Forward
12:00:26,Forward
12:00:26,Forward
12:00:26,Forward
12:00:26,Forward
12:00:26,Forward
12:00:26,Forward
